,teamNumber,nameFull,nameShort,city,stateProv,country,rookieYear,robotName,districtCode,schoolName,website,homeCMP
1527,4087,Intralox/Leidos/DOW (GLAD)/Fab Lab NOLA/Donors Choose/Tulane University/Abbott/Benjamin Franklin High School&Benjamin Franklin High School,Falcon Robotics,New Orleans,Louisiana,USA,2012,,,Benjamin Franklin High School,,CMPTX
1528,4089,The Boeing Company/Microsoft/Washington State OSPI/SPEEA FPTE Local 2001/FIRST Washington/Solidworks&Cedarcrest High School,Stealth Robotics,Duvall,Washington,USA,2012,,PNW,Cedarcrest High School,,CMPTX
1530,4093,Baxter Healthcare/xerox/Orleans County Cornell Cooperative Extension/BCA Ag Technologies/RS Automation & 4-H (Orleans County NY),Hardwired   ,Orleans County,New York,USA,2012,,,4-H (Orleans County NY),,CMPMI
1531,4096,Caterpillar/CS+X Engagement Center/University of Illinois 4-H Extension/Bayer Fund/Boeing/NASA/Illini Robotics&Family/Community,Ctrl-Z,Champaign,Illinois,USA,2012,,,Family/Community,,CMPMI
1532,4097,UTC/Malvern Instruments/L-3 KEO & Northampton High & Smith Voc and Agr High,Devilbots,Northampton,Massachusetts,USA,2012,,NE,Northampton High & Smith Voc and Agr High,,CMPMI
1533,4099,"United Therapeutics/RURO, Inc/Leidos/Mantaro Networks/Emerging Technology Centers/Index Group, LLC&Poolesville High",The Falcons,Poolesville,Maryland,USA,2012,,CHS,Poolesville High,,CMPMI
1534,4103,Rolls Royce/UTC/DOW/PPG&Avon High School,Roborioles,Avon,Indiana,USA,2012,,IN,Avon High School,,CMPMI
1535,4104,Bezos Family Foundation/F5 Networks/First Tech Credit Union/Google/Intellectual Ventures/U.S. Bank Foundation/OSPI&Cheney High School,Blackhawks,Cheney,Washington,USA,2012,,PNW,Cheney High School,,CMPTX
1536,4107,Harrison County School District/Mississippi Power/Chemours/Taber Extrusions&West Harrison High School,Team Storm,Gulfport,Mississippi,USA,2012,,,West Harrison High School,,CMPTX
1537,4110,Oregon Department of Education-ORTOP/Boeing/Autodesk/First Tech Federal Credit Union/DWFritz Precision Automation/In Memory of Josh Fisher/Pacific Ocean Properties/Northrop Grumman/BC Fisheries LLC/Fastenal&Brookings-Harbor High School,DEEP SPACE NINERS,Brookings,Oregon,USA,2012,,PNW,Brookings-Harbor High School,,CMPTX
1538,4111,Lockheed Martin/Boeing&ASU Preparatory Academy - Polytechnic,Some Assembly Required,Mesa,Arizona,USA,2012,,,ASU Preparatory Academy - Polytechnic,,CMPTX
1539,4112,AutomationDirect/Leidos/Siemens/Novelis/Kennesaw State University/Schneider Electronics&South Forsyth High School,EagleBots,Cumming ,Georgia,USA,2012,,PCH,South Forsyth High School,,CMPTX
1540,4114,jcpenney & River Springs Charter,Pallindrones ,Hemet,California,USA,2012,,,River Springs Charter,,CMPTX
1541,4118,P.K. Yonge Developmental Research School/UF Innovate/University of Florida - Gator Engineering/Best Buy/UTC/State of Florida/Solidworks/Jackson Stoneworks/Dell/Jeffcoat Signs/Orlando Maker Faire | The Maker Effect Foundation/ATMakers/Fun for Gator Kids/Jacqui Knowles  | Coldwell Banker M.M. Parrish Realtors/ComSys/Scrubs by Design/Technology & Learning Connections /Parents of Roaring Riptide/Mentors Of Roaring Riptide&P.K. Yonge Developmental Research School,Roaring Riptide,Gainesville,Florida,USA,2012,,,P.K. Yonge Developmental Research School,,CMPTX
1542,4119,Nordson Corporation/Avon Educational Endowment Fund/A. J. Rose Manufacturing Company/Avon Lake Sheet Metal&Avon High School,AERO (Avon Eagles Robotics Organization),Avon,Ohio,USA,2012,,,Avon High School,,CMPMI
1543,4121,"FedEx/North Canton Hoover High School/The Williams Company/Rockwell Automation/Fives Bronx, Inc/Timken Foundation/BWX Technologies/Ohio Aerospace Institute/IEEE -Akron/Canton, OH/Leidy Engineering/ST Lee Home Mechanical Maintenance/Wayne  Homes, Inc./Mike Moutes Homes/Decker Global, LLC/The Tysa Family/Metheney Landscape & Construction/Roseberry & Brindley Inc.&Hoover High School",Viking  Robotics,North Canton,Ohio,USA,2012,,,Hoover High School,,CMPMI
1544,4122,Entergy / Indian Point Energy Center /IBM/Ossining Matters/Ossining Community Businesses/Siemens &Ossining High School,Ossining O-Bots,Ossining,New York,USA,2012,,,Ossining High School,,CMPMI
1545,4123,The Boeing Company/NASA - Robotics Alliance Project/Pelican Products/Milwaukee Tools/Tribe Community Supporters&St. John Bosco High School&St Joseph High School,Tribe Robotics,Bellflower,California,USA,2012,,,St Joseph High School & St. John Bosco High School,,CMPTX
1546,4125,Umatilla School District/21st Century Community Learning Center/State of Oregon/Umatilla Lion's Club/Chuckwagon Cafe/Carlson's Umatilla Drug/Umatilla Police Department/Umatilla Fire Department/Autodesk&Umatilla High School,Confidential,Umatilla,Oregon,USA,2012,,PNW,Umatilla High School,,CMPTX
1547,4127,Vernonia Education Foundation/Daimler/Production Parts Co/Ajax Machine/Randal and Jack Harvey/Photo Solutions/Vernonia Schools/PNW FIRST&Vernonia High School&Vernonia Middle School,LoggerBots,Vernonia,Oregon,USA,2012,,PNW,Vernonia High School & Vernonia Middle School,,CMPTX
1548,4130,Richmond Rotary/Ford Motor Company/Allwood Building Components/Farm Bureau Insurance/Varga Chiropractic/Richmond Community Schools/MultiJect/Waste Management/BAE Systems/Cross The Road Electronics&Richmond Community High School,The Blue Devils,Richmond,Michigan,USA,2012,,FIM,Richmond Community High School,,CMPMI
1549,4131,The Boeing Company/Issaquah Schools Foundation&Liberty Sr High School,Iron Patriots,Renton,Washington,USA,2012,,PNW,Liberty Sr High School,,CMPTX
1550,4135,Modesto City Schools/The Brin Wojcicki Foundation/O'Brien's Market/Port of Stockton/DOT Foods/Hogan Manufacturing&Fred C. Beyer High&Riverbank High&Big Valley Christian School,Iron Patriots,Modesto,California,USA,2012,,,Big Valley Christian School & Riverbank High & Fred C. Beyer High,,CMPTX
1551,4139,Caterpillar/Leidos/BAE Systems/Lockheed Martin/Qualcomm/Northrop Grumman & Scripps Ranch High,Easy as Pi,San Diego,California,USA,2012,,,Scripps Ranch High,,CMPTX
1552,4141,&Mater Dei High School,Monarch Robotics,Santa Ana,California,USA,2012,,,Mater Dei High School,,CMPTX
1553,4143,Caterpillar Inc./Metamora Industries/Sanguine Lore&Metamora High School,MARS/ WARS,Metamora,Illinois,USA,2012,,,Metamora High School,,CMPMI
1554,4145,AEP/Team Logic IT/NASA Glenn Research Center/Liberty Awards/The White Family/The Crank Family/Suburban Steel Supply/The Bartok Family/Worthington City Schools&Worthington Kilbourne High School&Thomas Worthington High School,WorBots,Columbus,Ohio,USA,2012,,,Thomas Worthington High School & Worthington Kilbourne High School,,CMPMI
1555,4146,SOAR/Glenn Bailey and Stara Technologies/SUSD Foundation/Acme Motorwerks and Michael R. Rowland/The Charro Foundation/Boeing/CBRE Foundation Inc/Intel Corporation/A Premier Pools and C+C Glass Beading&Saguaro High School,Sabercats,Scottsdale,Arizona,USA,2012,,,Saguaro High School,,CMPTX
1556,4150,"The Vincent Family/Westinghouse Electric Compoany/PPG Industires/Bechtel Plant Machinery, Inc/Epic Metals/American Geosciences, Inc/Jack Ciecierski/A.M. Window and Construction/J & J Aiken, Inc/MSA/Dr Varley/Brooks Family Foundation/Sheetz/Bonnie Sheridan/Bridge Fusion Systems/Dr. Alexander J. Graham/Dunkin Donuts/Lowe's (Monroeville, PA)/Fancy Fox Custom Embroidery and Silkscreen/Third Fox Design/Walmart/Mary Beth Renze/Franklin Regional School District&Franklin Regional Shs",FRobotics,Murrysville,Pennsylvania,USA,2012,,,Franklin Regional Shs,,CMPMI
1557,4151,"CompTIA /Prodrive Technologies/Bolt Depot, Inc./Weymouth Rotary Club/Arien Water, Inc./Quincy Credit Union/The Venetian/Brady Package Store/Equitable Bank/American Environmental Consultants/Ace Hardware, Inc./Cathay Center&Weymouth High School",SCRAP 4151,Weymouth,Massachusetts,USA,2012,,NE,Weymouth High School,,CMPMI
1559,4153,Los Alamos National Laboratory & Los Alamos National Security LLC/Los Alamos National Bank/ASME Northern New Mexico/Neptune & Company/Thornburg Investment Management/The Blackwell-Carroll Group at Morgan Stanley & Los Alamos High,Project Y,Los Alamos,New Mexico,USA,2012,,TX,Los Alamos High,,CMPTX
1560,4156,"University of Illinois at Springfield/Simplex, Inc./LRS & Rochester High School & Glenwood High School & Athens Sr High School & Sacred Heart Griffin High School",Ninjaneers,Springfield,Illinois,USA,2012,,,Athens Sr High School & Glenwood High School & Rochester High School & Sacred Heart Griffin High School,,CMPMI
1561,4159,Lowell Alumni Association/Uber/Lowell PTSA/Solidworks/Best Buy Foundation/Brin Wojcicki Foundation/Intuitive Surgical/Thrustmaster/BlueStamp Engineering/A2 Hosting&Lowell High,CardinalBotics,San Francisco,California,USA,2012,,,Lowell High,,CMPTX
1562,4160,Qualcomm/CCTE&Mission Bay High,The RoBucs,San Diego,California,USA,2012,,,Mission Bay High,,CMPTX
1563,4161,Yucaipa Calimesa School District & Yucaipa High,T-Bird TECH,Yucaipa,California,USA,2012,,,Yucaipa High,,CMPTX
1564,4166,NASA/jcpenney & Mora Secondary,Robostang,Mora,Minnesota,USA,2012,,,Mora Secondary,,CMPMI
1565,4169,Resolution Development/DSD Laboratories /QinetiQ/Blueleaf&Lincoln-Sudbury Reg High,Warrior Robotics,Sudbury,Massachusetts,USA,2012,,NE,Lincoln-Sudbury Reg High,,CMPMI
1566,4171,Seaside Rotary/South Bay Driveline/Qualcomm/The City Of Seaside/Monterey Peninsula Unified School District/Monterey Peninsula Volunteer Services/Nifty Fifties/Brin Wojcicki &Seaside High,BayBots,Seaside,California,USA,2012,,,Seaside High,,CMPTX
1567,4173,MVSD Public Schools Foundation/OSPI/Affordable 4 R's Construction/Andeavor/Washington State Patrol Troopers Association/NASA/jcpenney/Puget Sound Energy Foundation/H & R Block/Pacific Woodtech/Shell Oil/Tesoro Corp./NVIDIA/Skagit Community Foundation/Stillaguamish Tribes/Anonymous/SeaMar Clincs & Mount Vernon High School, IMVERT (Interscholastic Mount Vernon Engineering Robotics Team),Mount Vernon,Washington,USA,2012,,PNW,Mount Vernon High School,,CMPTX
1568,4174,Medtronic Foundation/3M/Loftness Manufacturing/Suttle & Buffalo Lake-Hector Secondary,Mustangs,Hector,Minnesota,USA,2012,,,Buffalo Lake-Hector Secondary,,CMPMI
1569,4175,Roth Enterprise/Teton Education Foundation/NASA/Idaho Stem Action Center&Teton High School,Coded Summit,Driggs,Idaho,USA,2012,,,Teton High School,,CMPTX
1570,4176,Comcast Universal/SENSATA TECHNOLOGIES/MODULINE/North Easton Savings Bank&Oliver Ames High,Iron Tigers,North Easton,Massachusetts,USA,2012,,NE,Oliver Ames High,,CMPMI
1571,4179,2017 FRC Hardship Grant/Florida Legislature&J. M. Tate Senior High School,Tahisco Techs,Cantonment,Florida,USA,2012,,,J. M. Tate Senior High School,,CMPTX
1572,4180,Google/Boeing/HCDE at UW/SPEEA/PwC&Roosevelt High School,Iron Riders,Seattle,Washington,USA,2012,,PNW,Roosevelt High School,,CMPTX
1573,4181,Boston Scientific & Blackduck Secondary,Quack Attack,Blackduck,Minnesota,USA,2012,,,Blackduck Secondary,,CMPMI
1574,4182,Boston Scientific &Minneota Secondary,Viking Robotics,Minneota,Minnesota,USA,2012,,,Minneota Secondary,,CMPMI
1575,4183,Xerocraft Hackerspace/Caruso's Italian Restaurant/Raytheon/Traxda/Donald Pitt Family Foundation/Kessel Family/Burrows Family/Powers Family/Post Family/Carrasco Family/Helen and Marvin Meistrich/City High School&Family/Community,Bit Buckets,Tucson,Arizona,USA,2012,,,Family/Community,,CMPTX
1576,4186,USCG Base Alameda/Abbott Fund/BAE Systems/Brin Wojcicki Foundation/Intuitive Surgical/Nvidia/Alameda Education Foundation/Alameda Municipal Power/Alco Metals/Bay Bolt/DOER Marine - Deep Ocean Exploration & Research/Mr. Plastics/Pagano's Hardware/S & C Electric&Island City Robotics,Alameda Aztechs,Alameda,California,USA,2012,,,Island City Robotics,,CMPTX
1577,4187,Monsanto&Mount Vernon High School,RoboRams,Mount Vernon,Illinois,USA,2012,,,Mount Vernon High School,,CMPMI
1578,4188,UTC/Synovus/Lockheed Martin/U.S. Army/AFLAC/WestRock&Columbus High School&Hardaway High School,Columbus Space Program,Columbus,Georgia,USA,2012,,PCH,Hardaway High School & Columbus High School,,CMPTX
1579,4189,Jackson County 4-H,Chargers,Jefferson,Georgia,USA,2012,,PCH,Jackson County 4-H,,CMPTX
1581,4192,Apple/Lockheed Martin/Texas Workforce Commission/Microsoft/Verizon/iPi&Flower Mound H S,Jaguar Robotics,Flower Mound,Texas,USA,2012,,TX,Flower Mound H S,,CMPTX
1582,4193,Lockheed Martin & South Cobb High School,Raptors,Austell,Georgia,USA,2012,,PCH,South Cobb High School,,CMPTX
1583,4195,WIT (Women In Technology)/Boys & Girls Clubs NWGA/United Technologies (UTC)/GE Power & Water & Boys & Girls Clubs NWGA & Boys & Girls Club,Genesis,Rome,Georgia,USA,2012,,PCH,Boys & Girls Clubs NWGA & Boys & Girls Club,,CMPTX
1584,4198,Medtronic & Waconia Senior High,RoboCats,Waconia,Minnesota,USA,2012,,,Waconia Senior High,,CMPMI
1585,4201,Raytheon/Society of Women Engineers/Wiseburn School District/Northrop Grumman/The Boeing Company/SpaceX/Elite Technologies/Embrace Apparel/Dropbox/Da Vinci Schools/Danger Research&Da Vinci Science,The Vitruvian Bots,El Segundo,California,USA,2012,,,Da Vinci Science,,CMPTX
1586,4203,"Corning Life Sciences of Oneonta, NY/Oneonta City School District/Internet Services Division (ISD)/4-H Otsego County/Home Depot/City of Oneonta NY/Five Star Subaru of Oneonta/BJ's of Oneonta/Walmart of Oneonta&Oneonta Senior High School",RoboKronos,Oneonta,New York,USA,2012,,,Oneonta Senior High School,,CMPMI
1587,4205,The Boeing Company/OSPI/Janicki Industries/Xerox/Society of Professional Engineering Employees in Aerospace/Skagit Valley Community Foundation/Andeavor/Resolve Enterprises/Pinnacle Marine Services/SOLIDWORKS/E & E Lumber Inc./Pacific Rim Tonewoods&Sedro Woolley Senior High School,ROBOCUBS,Sedro Woolley,Washington,USA,2012,,PNW,Sedro Woolley Senior High School,,CMPTX
1588,4206,"Regan Scientific Instruments/Mouser Electronics/Frank W. Neill & Associates/Bell/Lockheed Martin/Southwest Airlines/Crance Family Foundation/Meadows Analysis and Design, LLC/Vario Systems/Nolan Catholic High School/Thompson Charitable Foundation, Joe Thompson/Uptown Pup - Nature & Nurture/SW Industrial Service/Duddie Reid-Banks/No Starch Press/Velox CNC/Griffith, Jay & Michael, LLP/Ruland Manufacturing Company/TTI/3H Hardware/Bill & Anita Bosworth/Gene Lamis/Factory Outlet Tooling&Nolan Catholic High School",Robo Vikes,Fort Worth,Texas,USA,2012,,TX,Nolan Catholic High School,,CMPTX
1589,4207,Emerson/STROM Engineering/General Dynamics/CommScope/Lean Partners&Holy Family Catholic High School,PyroBotics,Victoria,Minnesota,USA,2012,,,Holy Family Catholic High School,,CMPMI
1590,4212,"University of Illinois Extension School of ACES/Caterpillar, Inc./Knox College&Knox County",Techno Ferrets,Galesburg,Illinois,USA,2012,,,Knox County,,CMPMI
1591,4213,Rivian/Monsanto Fund/Wilber & Associates/NASA/University of Illinois Extension LMW & 4-H,MetalCow Robotics,Bloomington,Illinois,USA,2012,,,4-H,,CMPMI
1592,4215,"Scrublin Tool Company, Inc/International Council of Systems Engineering/Trinity School at River Ridge/Anime Detour&Trinity School at River Ridge",Tritons,Saint Paul,Minnesota,USA,2012,,,Trinity School at River Ridge,,CMPMI
1593,4216,Accubilt Inc./Consumers Energy/State of Michigan/Eaton Aerospace/Englewood Electrical Supply/American Speedy Printing/Collins Design/Build Inc./MVP Sports&East Jackson High School,Blue Ops Robotics,Jackson,Michigan,USA,2012,,FIM,East Jackson High School,,CMPMI
1594,4217,Medtronics & Nashwauk Secondary,Scitobors,Nashwauk,Minnesota,USA,2012,,,Nashwauk Secondary,,CMPMI
1595,4219,Rackspace/Texas Workforce Commission & Roosevelt H S,R4 Robo Riders,San Antonio,Texas,USA,2012,,TX,Roosevelt H S,,CMPTX
1596,4225,Medtronic & City Academy,RoboCats,Saint Paul,Minnesota,USA,2012,,,City Academy,,CMPMI
1597,4226,Boston Scientific/Albany Mutual Telephone/Blattner Energy/Albany JayCees/MidSota Manufacturing/Central MN Manufacturers Assoc/Albany Chrysler/Central MN Credit Union/Albany Manufacturing/Kolstad Companies&Albany Senior High,Huskies,Albany,Minnesota,USA,2012,,,Albany Senior High,,CMPMI
1598,4229,3M/Huot Manufacturing&Washington Tech Secondary Magnet,Magnetech,Saint Paul,Minnesota,USA,2012,,,Washington Tech Secondary Magnet,,CMPMI
1599,4230,OPTUM/MTS/Cirrus Aircraft/Lahti Family Foundation&Duluth Marshall School,TopperBots ,Duluth,Minnesota,USA,2012,,,Duluth Marshall School,,CMPMI
1600,4232,Monstanto Fund/The Boeing Company/COPE Plastics/United States Navy Recruiting District St. Louis&Alton High School,AHS Robotics,Alton,Illinois,USA,2012,,,Alton High School,,CMPMI
1601,4237,BOSCH/Whirlpool/Dura Mold/Global Mold Tech Management/Griffin Tool Inc./Lakeshore Excellence Foundation/Lakeshore Lions Club/Vickers Engineering/Red Rabbit Automation/Eagle Technologies/JR Automation/American Electric Power/Supreme Casting/Hanson Mold/Oselka Construction/Michiana Home Care/Scott Berry Promotions/Midwest Die Corporation/Apollo-Seiko/Culver's Restaurant/Moe's Southwest Grill/Silver Beach Pizza/Hoopla Frozen Yogurt&Lakeshore High School,Team Lance-A-Bot,Stevensville,Michigan,USA,2012,,FIM,Lakeshore High School,,CMPMI
1602,4238,Medtronic&Belgrade-Brooten-Elrosa Sec.,BBE Resistance Robotics,Belgrade,Minnesota,USA,2012,,,Belgrade-Brooten-Elrosa Sec.,,CMPMI
1603,4239,Jennie-O Turkey Store/MinnWest Technology Campus/Marcus Construction/West Central Steel/Central Minnesota Fabricating/Duininck Inc./Rambow/Willmar Public Schools Activites/Kandiyohi Power Cooperative/Southern Minnesota Beet Sugar Cooperative/Chappell Central/Gurley's Foods/Home Depot/Sherwin Williams/Perkins Lumber/Willmar Stingers/Nate Larson Electric&Willmar Senior High,WARPSPEED,Willmar,Minnesota,USA,2012,,,Willmar Senior High,,CMPMI
1604,4240,"Dougherty County Schools/GaFIRST/The Motorola Foundation/National Defense Education Program, DOD Site: Robins AFB/Albany Technical College/NEOS Technologies & Dougherty Comprehensive High School",TroTek Warriors,Albany,Georgia,USA,2012,,PCH,Dougherty Comprehensive High School,,CMPTX
1605,4241,Vulcan Materials/Caterpillar Inc./KWM Gutterman/NRG Energy/Flint Hills/Flexco/J-Power USA/Presence Health/Comcast/Provisur&Joliet Township HS 204,Joliet Cyborgs ,Joliet,Illinois,USA,2012,,,Joliet Township HS 204,,CMPMI
1606,4242,Bezos Family Foundation/DOD STEM&Living Classrooms NCR,Fresh T.E.C.H.,Washington,District of Columbia,USA,2012,,CHS,Living Classrooms NCR,,CMPMI
1607,4243,The Boeing Company/SPAWAR&Charleston County School District,Excelsior!,Charleston,South Carolina,USA,2012,,,Charleston County School District,,CMPTX
1608,4246,Boeing &Triad High School,Resurrected Robotics,Troy,Illinois,USA,2012,,,Triad High School,,CMPMI
1609,4247,Milwaukee School of Engineering/Milwaukee Public Schools/Rockwell International/Lovejoy Controls Corporation/Komatsu America Corp.&Custer High,CougarBots,Milwaukee,Wisconsin,USA,2012,,,Custer High,,CMPMI
